idx,Radiation
1294,2.205325457729251
1295,2.2053260910511145
1296,2.2053267412869855
1297,2.2053273556681146
1298,2.205328012228602
1299,2.205328622328153
1300,2.20532927676818
1301,2.205329884787062
1302,2.2053305455835863
1303,2.205331145141581
1304,2.205331763711241
1305,2.2053324223925674
1306,2.2053330578482666
1307,2.205333689075117
1308,2.2053343224314848
1309,2.205334955771937
1310,2.205335589115471
1311,2.2053362224603603
1312,2.205336857929206
1313,2.2053374912695007
1314,2.2053381225188433
1315,2.205338770644332
1316,2.20533937654151
1317,2.2053400204339573
1318,2.205340672780001
1319,2.2053412913634958
1320,2.205341922590201
1321,2.205342555940592
1322,2.2053431913903214
1323,2.205343820523348
1324,2.2053444538745235
1325,2.205345112564894
1326,2.2053457226781354
1327,2.2053463560049766
1328,2.205346991484922
1329,2.2053476227144397
1330,2.2053482771906903
1331,2.205348891516027
1332,2.205349541733341
1333,2.2053501561097493
1334,2.205350785242976
1335,2.20535144391941
1336,2.2053520561399376
1337,2.205352712710911
1338,2.2053533460585486
1339,2.2053539561765603
1340,2.2053546106459416
1341,2.205355224995645
1342,2.2053558541033955
1343,2.205356510681294
1344,2.2053571229176465
1345,2.2053577773726762
1346,2.205358389605136
1347,2.2053590250685966
1348,2.20535967742097
1349,2.2053602917664152
1350,2.2053609419882783
1351,2.2053615584488098
1352,2.2053622086718048
1353,2.2053628124743128
1354,2.205363456370927
1355,2.205364089718786
1356,2.2053647251684607
1357,2.205365379642046
1358,2.205365962311065
1359,2.205366625220006
1360,2.2053672775696502
1361,2.205367891907636
1362,2.2053685146944515
1363,2.205369152259545
1364,2.205369785609858
1365,2.205370389405093
1366,2.205371058630079
1367,2.2053716582001
1368,2.2053723232105806
1369,2.2053729333414487
1370,2.205373613133923
1371,2.2053742253693627
1372,2.205374858719325
1373,2.2053754899550104
1374,2.205376123291839
1375,2.2053767566339078
1376,2.2053773899861215
1377,2.2053779599990313
1378,2.2053786566807827
1379,2.205379311036306
1380,2.205379917034479
1381,2.2053805799358606
1382,2.2053811899602516
1383,2.20538182551463
1384,2.205382477867815
1385,2.205383090102143
1386,2.205383708661671
1387,2.205384379997484
1388,2.205384990141457
1389,2.2053856445787865
1390,2.2053862589389754
1391,2.2053868922835442
1392,2.2053875446348874
1393,2.2053881589641544
1394,2.205388792320462
1395,2.205389425661206
1396,2.205390056803232
1397,2.205390690254946
1398,2.205391325692892
1399,2.2053919801610777
1400,2.2053925902929654
1401,2.2053932257285815
1402,2.205393814739013
1403,2.2053944924156794
1404,2.2053951447749087
1405,2.205395742236501
1406,2.205396413582031
1407,2.2053970046997082
1408,2.2053976781487026
1409,2.205398292505794
1410,2.2053989258524043
1411,2.205399592983611
1412,2.2054002263179773
1413,2.2054008806890324
1414,2.2054014908952935
1415,2.205402122128051
1416,2.20540275969634
1417,2.20540341205273
1418,2.20540402427732
1419,2.205404657633573
1420,2.205405284632735
1421,2.2054059264269217
1422,2.205406557647195
1423,2.2054071572263743
1424,2.2054078264583583
1425,2.2054084598154566
1426,2.205409091058616
1427,2.2054097476206005
1428,2.2054103598387833
1429,2.2054109932003234
1430,2.20541156525476
1431,2.2054122577741806
1432,2.20541287212787
1433,2.205413526557754
1434,2.205414157797454
1435,2.205414742592315
1436,2.2054154477106636
1437,2.2054160578261848
1438,2.2054166932862684
1439,2.2054173245152198
1440,2.205417947307919
1441,2.205418593322481
1442,2.2054192456666897
1443,2.2054198515699803
1444,2.2054204933591723
1445,2.2054211140441633
1446,2.2054217579355457
1447,2.2054223933980914
1448,2.2054230267400987
1449,2.2054236727609906
1450,2.2054242913193542
1451,2.2054249267836368
1452,2.205425560133177
1453,2.205426193481397
1454,2.2054268247138533
1455,2.205427458059556
1456,2.2054281146265993
1457,2.2054287141860405
1458,2.2054293580955004
1459,2.2054299914408038
1460,2.2054306268906547
1461,2.2054312475745155
1462,2.2054318577072283
1463,2.2054325248225197
1464,2.2054331581671653
1465,2.2054338147378663
1466,2.2054344227515887
1467,2.2054350582049302
1468,2.205435689441322
1469,2.2054363143508002
1470,2.20543696035044
1471,2.2054376084840404
1472,2.205438212269562
1473,2.205438858287225
1474,2.20543949163045
1475,2.2054401270888975
1476,2.205440779437442
1477,2.205441391672453
1478,2.205441987021123
1479,2.2054426604733726
1480,2.205443314932399
1481,2.2054439208317533
1482,2.20544455839998
1483,2.2054451917479327
1484,2.205445825090432
1485,2.2054464605470483
1486,2.2054470917907514
1487,2.2054477251308735
1488,2.205448352144328
1489,2.2054489876045325
1490,2.2054496209598513
1491,2.205450279632758
1492,2.205450893972804
1493,2.205451493541124
1494,2.205452160668947
1495,2.205452815123043
1496,2.2054534252493068
1497,2.2054540902599893
1498,2.2054546771654397
1499,2.205455354847617
1500,2.205455992413704
1501,2.2054566278703245
1502,2.20545726121704
1503,2.205457892455513
1504,2.205458517348591
1505,2.205459161264266
1506,2.205459788279402
1507,2.2054604279455146
1508,2.205461061311394
1509,2.205461692538325
1510,2.205462327989839
1511,2.2054629613378003
1512,2.2054635925741994
1513,2.205464225922672
1514,2.2054648613739056
1515,2.2054654947208316
1516,2.205466121726098
1517,2.205466727632348
1518,2.2054673947572745
1519,2.2054679943243536
1520,2.2054686593339285
1521,2.2054692567840877
1522,2.205469928140337
1523,2.205470555154745
1524,2.2054711948333687
1525,2.205471826065388
1526,2.205472455184821
1527,2.2054729576448246
1528,2.205473724000305
1529,2.2054743573475757
1530,2.205474986475167
1531,2.2054756261491226
1532,2.2054762616053036
1533,2.2054768949484975
1534,2.205477528300404
1535,2.20547816164522
1536,2.2054787675480947
1537,2.205479426229222
1538,2.2054800321280275
1539,2.2054806950437973
1540,2.205481294598917
1541,2.2054819617185144
1542,2.2054825950736388
1543,2.2054832263114346
1544,2.205483859649925
1545,2.205484495115404
1546,2.205485128456788
1547,2.205485759692924
1548,2.205486390922762
1549,2.2054870284976706
1550,2.205487661846707
1551,2.2054882698557647
1552,2.205488924309922
1553,2.205489559771017
1554,2.2054901952393617
1555,2.2054908264614443
1556,2.2054914450418495
1557,2.2054920868283254
1558,2.2054927201676406
1559,2.2054933598521536
1560,2.205493995306866
1561,2.205494622321538
1562,2.205495259889219
1563,2.205495893234468
1564,2.2054965012502623
1565,2.205497162042061
1566,2.2054977679510457
1567,2.2054984266280586
1568,2.2054990494161215
1569,2.2054996933125146
1570,2.205500326662018
1571,2.2055009557906704
1572,2.205501595464448
1573,2.205502228810156
1574,2.2055028600546427
1575,2.2055034933902364
1576,2.2055041288514188
1577,2.205504760086376
1578,2.2055053913469425
1579,2.205506028893693
1580,2.2055066601244913
1581,2.2055072934742146
1582,2.2055079268243065
1583,2.2055085622800625
1584,2.205509193508282
1585,2.20550982684922
1586,2.205510462328946
1587,2.2055110935481377
1588,2.205511720565676
1589,2.205512362350854
1590,2.2055129936162365
1591,2.20551362695119
1592,2.2055142623964974
1593,2.2055148957516395
1594,2.2055155206505583
1595,2.2055161582090697
1596,2.2055167936785955
1597,2.205517429144883
1598,2.2055180603669866
1599,2.2055186937099602
1600,2.2055193270547564
1601,2.2055199540784622
1602,2.205520595853384
1603,2.205521220769731
1604,2.205521860444811
1605,2.2055224938056597
1606,2.205523125036185
1607,2.2055237562673713
1608,2.2055243875082082
1609,2.205525025065416
1610,2.205525660530271
1611,2.205526293867708
1612,2.205526927223807
1613,2.20552755422601
1614,2.2055281918085865
1615,2.205528825149915
1616,2.2055294606170253
1617,2.2055300960746402
1618,2.2055307294118
1619,2.205531360653869
1620,2.2055319940121674
1621,2.2055326231307735
1622,2.2055332543509807
1623,2.20553388136826
1624,2.2055345295029096
1625,2.2055351417484523
1626,2.2055357603037806
1627,2.2055364211057875
1628,2.2055370607890246
1629,2.2055376962614366
1630,2.205538327491875
1631,2.205538960819191
1632,2.205539594181351
1633,2.2055402190887774
1634,2.205540854546234
1635,2.205541496321511
1636,2.2055421296922257
1637,2.205542763021221
1638,2.205543392141777
1639,2.2055440128355954
1640,2.2055446567257464
1641,2.205545279539359
1642,2.205545927640338
1643,2.2055465610095673
1644,2.205547196445564
1645,2.2055478298055227
1646,2.205548461042982
1647,2.205549094400059
1648,2.205549729761347
1649,2.2055503610773286
1650,2.2055509859700173
1651,2.205551629858407
1652,2.2055522611130356
1653,2.2055528965638653
1654,2.2055535193512363
1655,2.2055541548357906
1656,2.2055547945006775
1657,2.2055554278671092
1658,2.205556063307004
1659,2.2055566945338203
1660,2.2055573236737027
1661,2.2055579591420056
1662,2.205558596691781
1663,2.205559230048503
1664,2.205559863392372
1665,2.205560494607257
1666,2.2055611279822207
1667,2.205561763415725
1668,2.205562396780934
1669,2.205563030134719
1670,2.2055636592602132
1671,2.2055642946987644
1672,2.205564930164485
1673,2.205565563491931
1674,2.2055661947266754
1675,2.205566823874853
1676,2.20556746143947
1677,2.205568096812642
1678,2.2055687281313245
1679,2.2055693614798293
1680,2.2055699547012813
1681,2.205570628173028
1682,2.205571263624545
1683,2.205571894862225
1684,2.205572528215629
1685,2.2055731636602696
1686,2.2055737358067287
1687,2.205574424010778
1688,2.2055750615863046
1689,2.2055756970498988
1690,2.205576321876096
1691,2.205576959517485
1692,2.2055775906750825
1693,2.205578221991664
1694,2.205578861595538
1695,2.2055794929249464
1696,2.2055800967081427
1697,2.2055807638496363
1698,2.2055813950638816
1699,2.205582028397206
1700,2.205582661756228
1701,2.2055832972278564
1702,2.2055838967653747
1703,2.205584555451546
1704,2.205585161332195
1705,2.205585830592295
1706,2.2055864217066503
1707,2.205587093080649
1708,2.2055876947343753
1709,2.2055883639725926
1710,2.205588953016679
1711,2.205589622229687
1712,2.205590261886469
1713,2.205590895267881
1714,2.205591528599377
1715,2.2055921619658294
1716,2.205592795306684
1717,2.2055934307657568
1718,2.2055940619936565
1719,2.2055946953305496
1720,2.2055953286827186
1721,2.205595962023237
1722,2.2055965953731356
1723,2.205597228716298
1724,2.2055978620618215
1725,2.2055984954016195
1726,2.2055991287524064
1727,2.2055997620965657
1728,2.2056003933408954
1729,2.2056010309084733
1730,2.205601662146583
1731,2.205602297598246
1732,2.2056029056108377
1733,2.205603557954312
1734,2.205604197632317
1735,2.205604788758458
1736,2.2056054643296443
1737,2.205606072338877
1738,2.2056067246920463
1739,2.205607364368929
1740,2.205607995599965
1741,2.2056086289502397
1742,2.2056092580750213
1743,2.2056098977613168
1744,2.2056105289900305
1745,2.2056111644515157
1746,2.2056117978034435
1747,2.2056124290429926
1748,2.2056130645043965
1749,2.205613695727582
1750,2.2056143311910015
1751,2.2056149645345
1752,2.2056155978797776
1753,2.205616216446252
1754,2.205616862464744
1755,2.2056174704852953
1756,2.2056181291588857
1757,2.2056187646187038
1758,2.2056193979654024
1759,2.2056200292069637
1760,2.205620664659716
1761,2.205621298004093
1762,2.2056219292413948
1763,2.205622562588564
1764,2.205623198054118
1765,2.205623831393597
1766,2.2056244647422307
1767,2.2056250959810133
1768,2.2056257272132216
1769,2.2056263626668913
1770,2.205626998134149
1771,2.205627631479679
1772,2.2056282627205297
1773,2.2056288453982003
1774,2.205629529406523
1775,2.205630164868645
1776,2.2056307623197706
1777,2.205631429452941
1778,2.205632024795735
1779,2.2056326961469246
1780,2.205633291491155
1781,2.205633964952126
1782,2.2056345919654774
1783,2.2056352274221
1784,2.2056358227634796
1785,2.2056364962257438
1786,2.2056370894541497
1787,2.205637758696677
1788,2.205638347705658
1789,2.2056390296199084
1790,2.2056396587400995
1791,2.2056402963049306
1792,2.2056409317710766
1793,2.2056415587816947
1794,2.205642196349068
1795,2.205642827579148
1796,2.2056434651547017
1797,2.2056440921708913
1798,2.2056447149620433
1799,2.205645365191749
1800,2.2056459795409293
1801,2.2056466297751496
1802,2.2056472377896705
1803,2.205647896473977
1804,2.205648500261595
1805,2.20564916528361
1806,2.2056497944090254
1807,2.20565042774909
1808,2.205651065320106
1809,2.205651698667147
1810,2.205652332021896
1811,2.205652959032106
1812,2.205653596600845
1813,2.2056542299441437
1814,2.2056548654105264
1815,2.205655496642489
1816,2.2056561321027934
1817,2.2056567295581004
1818,2.205657335462691
1819,2.2056579920239003
1820,2.205658665481622
1821,2.205659288277773
1822,2.2056599258433427
1823,2.205660563414402
1824,2.2056611967624367
1825,2.205661830108337
1826,2.20566245923459
1827,2.2056630925892193
1828,2.2056637322618498
1829,2.205664363501409
1830,2.2056649989587718
1831,2.2056656301915183
1832,2.2056662656545036
1833,2.205666898996941
1834,2.2056675217936412
1835,2.2056681635887014
1836,2.2056687906006864
1837,2.205669430280912
1838,2.205670061510093
1839,2.2056706969686974
1840,2.2056713324327957
1841,2.205671957334146
1842,2.205672599126286
1843,2.205673226138755
1844,2.2056738278239094
1845,2.2056744970529447
1846,2.205675083960976
1847,2.205675759530498
1848,2.205676397105252
1849,2.205677030450647
1850,2.205677665903357
1851,2.205678282365706
1852,2.2056789304877924
1853,2.2056795659503536
1854,2.205680163406976
1855,2.205680830528045
1856,2.205681465996137
1857,2.2056820951154754
1858,2.205682698914734
1859,2.205683363921732
1860,2.2056839571649185
1861,2.205684628509357
1862,2.2056852639728577
1863,2.205685865642665
1864,2.2056865306582307
1865,2.205687128119086
1866,2.205687797349136
1867,2.2056884306994164
1868,2.205689066153034
1869,2.205689657279649
1870,2.2056903328591124
1871,2.2056909345317304
1872,2.205691591104626
1873,2.2056922012315594
1874,2.205692864132249
1875,2.2056934637054164
1876,2.205694126606783
1877,2.205694764172999
1878,2.205695393301049
1879,2.205696030864706
1880,2.205696666326335
1881,2.2056972996741715
1882,2.2056979245851465
1883,2.2056985642618963
1884,2.2056991976029137
1885,2.2056998288457916
1886,2.2057004537472915
1887,2.2057010976558393
1888,2.2057017331180884
1889,2.2057023179096094
1890,2.2057029892542266
1891,2.205703631054157
1892,2.205704205282162
1893,2.20570489562039
1894,2.20570553322911
1895,2.20570614546316
1896,2.20570679989074
1897,2.205707367804998
1898,2.2057080665946174
1899,2.2057086978330505
1900,2.205709329076103
1901,2.2057099645256604
1902,2.20571059787472
1903,2.2057112312245115
1904,2.2057118582332027
1905,2.205712500027261
1906,2.2057131312829577
1907,2.205713766734332
1908,2.2057144000838385
1909,2.205715033440672
1910,2.2057156646708798
1911,2.2057162916844613
1912,2.205716933486973
1913,2.2057175647171468
1914,2.205718198056868
1915,2.2057188271712573
1916,2.2057194668703017
1917,2.2057201001958564
1918,2.205720733535491
1919,2.2057213647938165
1920,2.2057219981518417
1921,2.2057226335902813
1922,2.2057232648410143
1923,2.2057238939573285
1924,2.2057245336670586
1925,2.2057251669971514
1926,2.205725798254389
1927,2.2057264337075093
1928,2.2057270649310077
1929,2.2057276940449437
1930,2.2057289649577814
1931,2.205729600418336
1932,2.205730231646599
1933,2.20573086711034
1934,2.2057315004517584
1935,2.205732131690617
1936,2.2057327650569745
1937,2.2057334005221154
1938,2.205734033874013
1939,2.205734665120432
1940,2.20573526256088
1941,2.205735933905866
1942,2.2057365186956064
1943,2.2057371984888543
1944,2.205737800157841
1945,2.2057384673073446
1946,2.20573906053263
1947,2.2057397276765394
1948,2.2057403314636317
1949,2.205740998593103
1950,2.2057416340555296
1951,2.2057422673936493
1952,2.205742898629027
1953,2.205743534085687
1954,2.205744152566758
1955,2.2057448007827385
1956,2.205745379252163
1957,2.2057460653711103
1958,2.2057466712542997
1959,2.2057473087431094
1960,2.205747929430712
1961,2.2057485923631415
1962,2.205749234161516
1963,2.2057498675087306
1964,2.2057504987515
1965,2.205751121580177
1966,2.205751765452131
1967,2.2057523798462126
1968,2.2057530321925367
1969,2.205753642304599
1970,2.2057542862218096
1971,2.2057549005448878
1972,2.2057555676785947
1973,2.2057561609098113
1974,2.2057568259396376
1975,2.2057574677011433
1976,2.205758101067873
1977,2.2057587344008236
1978,2.205759365651046
1979,2.20575999897814
1980,2.2057605943302443
1981,2.2057612656698478
1982,2.205761901140233
1983,2.205762532401019
1984,2.205763167845274
1985,2.20576379907363
1986,2.2057644345293075
1987,2.205765067871451
1988,2.205765699108081
1989,2.2057663324601986
1990,2.205766967923287
1991,2.205767590709718
1992,2.2057682325009353
1993,2.205768867970101
1994,2.205769501309691
1995,2.2057701135492045
1996,2.205770765892615
1997,2.205771327456548
1998,2.205772026256018
1999,2.2057726659388406
2000,2.205773295058866
2001,2.2057739178524285
2002,2.205774568090595
2003,2.2057751761016626
2004,2.205775832673014
2005,2.205776436470966
2006,2.2057770972714033
2007,2.205777734837653
2008,2.2057783681822944
2009,2.205778999420381
2010,2.2057796011111606
2011,2.20578022810923
2012,2.205780895229406
2013,2.205781484257185
2014,2.205782161935456
2015,2.2057827467383806
2016,2.205783432857498
2017,2.2057840345325395
2018,2.2057847016677714
2019,2.205785332892341
2020,2.205785934565391
2021,2.205786599584154
2022,2.2057871991599027
2023,2.2057878683949665
2024,2.2057884911795163
2025,2.205789132984946
2026,2.2057897684418917
2027,2.2057903975718087
2028,2.205791014013982
2029,2.2057916663718204
2030,2.2057922743814036
2031,2.2057929330775385
2032,2.2057935347461344
2033,2.2057941934311263
2034,2.205794795112486
2035,2.20579546223581
2036,2.205796099805256
2037,2.2057967310418833
2038,2.2057973622743297
2039,2.2057980019564982
2040,2.2057986247474606
2041,2.2057992665433623
2042,2.2057998872199907
2043,2.2058005353524264
2044,2.205801141249003
2045,2.2058018020418673
2046,2.2058024353896446
2047,2.2058030666248056
2048,2.205803702082916
2049,2.2058043333204447
2050,2.205804966667461
2051,2.205805602128059
2052,2.2058062354746686
2053,2.205806862492866
2054,2.205807502175974
2055,2.2058081312996243
2056,2.2058087667702613
2057,2.2058093937736296
2058,2.205810035566957
2059,2.205810666803905
2060,2.2058113001511948
2061,2.205811927165758
2062,2.205812566847464
2063,2.2058131748614307
2064,2.205813835655409
2065,2.2058144415587027
2066,2.2058151023559502
2067,2.2058156998146967
2068,2.205816366941767
2069,2.2058169665109015
2070,2.205817635749115
2071,2.205818241651823
2072,2.2058188918888324
2073,2.2058195357929873
2074,2.2058201670296955
2075,2.205820800378273
2076,2.2058214337253084
2077,2.2058220670730386
2078,2.205822702533186
2079,2.2058233358813846
2080,2.205823967113417
2081,2.205824600459957
2082,2.2058252359186072
2083,2.205825860821691
2084,2.205826496283583
2085,2.205827135963932
2086,2.2058277672011006
2087,2.2058284005489193
2088,2.2058290360076582
2089,2.2058296672456716
2090,2.2058302773698863
2091,2.205830936047346
2092,2.2058315525056598
2093,2.2058321752976466
2094,2.205832833979138
2095,2.2058334377714033
2096,2.2058341027854533
2097,2.2058347002451493
2098,2.205835369472808
2099,2.205836000710203
2100,2.2058366340587043
2101,2.205837269525486
2102,2.2058379007632283
2103,2.205838536223632
2104,2.205839169569445
2105,2.205839798675785
2106,2.205840436264513
2107,2.2058410674543745
2108,2.2058417008384406
2109,2.20584296966328
2110,2.205843600901212
2111,2.205844236360687
2112,2.2058448697095927
2113,2.205845503059099
2114,2.2058461364092867
2115,2.2058467613099344
2116,2.205847400993266
2117,2.2058480343458053
2118,2.2058486655809064
2119,2.205849301050635
2120,2.2058499344012823
2121,2.2058505677556637
2122,2.205851203186998
2123,2.205851834438125
2124,2.205852467768765
2125,2.20585310322719
2126,2.2058537365707154
2127,2.2058543593632387
2128,2.205855003253753
2129,2.2058556366018554
2130,2.2058562699493187
2131,2.2058569012171945
2132,2.2058575219001044
2133,2.2058581678992892
2134,2.20585879913364
2135,2.2058594367033426
2136,2.205860063691332
2137,2.2058606358562436
2138,2.2058613346510776
2139,2.205861961665314
2140,2.205862603451166
2141,2.205863234687279
2142,2.2058638532582657
2143,2.2058644992691967
2144,2.205865136841443
2145,2.2058657659683574
2146,2.205866401400535
2147,2.2058670368795776
2148,2.205867653310562
2149,2.205868301432357
2150,2.2058689348207787
2151,2.2058695681273015
2152,2.205870201473754
2153,2.2058708348724783
2154,2.2058714661078347
2155,2.2058721015667073
2156,2.205872734914403
2157,2.2058733598181868
2158,2.2058740016085494
2159,2.2058746286442785
2160,2.2058752641036627
2161,2.2058758974701322
2162,2.205876532934176
2163,2.2058771705221836
2164,2.2058777974814525
2165,2.205878435044889
2166,2.2058790704721716
2167,2.205879678522656
2168,2.20588031395397
2169,2.205880970533219
2170,2.2058816038799263
2171,2.2058822351119227
2172,2.205882868465897
2173,2.205883501818024
2174,2.2058841351644927
2175,2.2058847684998675
2176,2.2058854039598272
2177,2.205886037306702
2178,2.2058866664312697
2179,2.2058873019033403
2180,2.205887935258371
2181,2.205888564390906
2182,2.205889204060023
2183,2.2058898353025933
2184,2.205890468653074
2185,2.205891102009429
2186,2.205891735338903
2187,2.205892320119018
2188,2.2058930020247645
2189,2.2058936037304404
2190,2.2058942708572467
2191,2.2058948683137682
2192,2.205895533328722
2193,2.2058961708938405
2194,2.205896802131049
2195,2.2058974375870988
2196,2.2058980688169223
2197,2.2058987021733767
2198,2.205899337635028
2199,2.2058999646479314
2200,2.205900602217463
2201,2.205901237672043
2202,2.205901871019104
2203,2.205902500141791
2204,2.205903137715471
2205,2.2059037710642033
2206,2.2059044044074154
2207,2.2059050356415666
2208,2.205905668990139
2209,2.205906300224532
2210,2.205906935683211
2211,2.205907562700545
2212,2.205908202378369
2213,2.2059088293915186
2214,2.2059094690748147
2215,2.205910102424685
2216,2.2059107358710466
2217,2.205911369219422
2218,2.2059120025680126
2219,2.2059126380279785
2220,2.2059132650429683
2221,2.2059139026103947
2222,2.205914538068863
2223,2.2059151714165623
2224,2.205915804681308
2225,2.205916438037364
2226,2.2059170692721612
2227,2.2059177047519523
2228,2.2059183380890737
2229,2.2059189714327307
2230,2.2059196026732044
2231,2.205920233899632
2232,2.2059208693605905
2233,2.205921504811615
2234,2.2059221381913514
2235,2.205922771529756
2236,2.2059234027642223
2237,2.2059240297695144
2238,2.2059246715581375
2239,2.2059252964645664
2240,2.205925938257879
2241,2.205926563161584
2242,2.205927204956959
2243,2.205927838309227
2244,2.2059284632161242
2245,2.2059291029819055
2246,2.2059296982300887
2247,2.2059303653902202
2248,2.205930960748524
2249,2.2059316363167505
2250,2.205932269680149
2251,2.205932905143231
2252,2.2059335363599866
2253,2.20593417182641
2254,2.205934803058905
2255,2.205935430074361
2256,2.2059360718759833
2257,2.2059367052240324
2258,2.205937338579878
2259,2.205937967690165
2260,2.2059385968287253
2261,2.2059392386182535
2262,2.2059398698511883
2263,2.2059405032038155
2264,2.205941132339386
2265,2.205941746683462
2266,2.205942403251453
2267,2.205943007043254
2268,2.2059436657254117
2269,2.2059442695141445
2270,2.2059449387449095
2271,2.205945523532848
2272,2.2059462033329775
2273,2.2059468387894414
2274,2.2059474700261514
2275,2.2059480991467058
2276,2.2059487325042744
2277,2.205949359503298
2278,2.205949971752893
2279,2.205950632541964
2280,2.205951270112308
2281,2.2059519055725674
2282,2.205952536810406
2283,2.2059531701590376
2284,2.2059537422836994
2285,2.2059544326231206
2286,2.205955065968375
2287,2.2059557056379764
2288,2.2059563347540667
2289,2.2059569702149853
2290,2.205957605674065
2291,2.205958236911657
2292,2.2059588618153874
2293,2.205959505720894
2294,2.205960132735569
2295,2.205960770306802
2296,2.2059614058311103
2297,2.205962034951661
2298,2.2059626704169517
2299,2.2059633059180968
2300,2.205963930821098
2301,2.205964570503733
2302,2.205965205963803
2303,2.205965837139897
2304,2.2059664725955477
2305,2.205967097470978
2306,2.2059677371785815
2307,2.20596837050739
2308,2.2059690038812767
2309,2.2059696393377943
2310,2.2059702705452295
2311,2.205970903889117
2312,2.2059715372365942
2313,2.205972160050591
2314,2.2059728039721054
2315,2.2059734394406654
2316,2.205974066464186
2317,2.205974706163619
2318,2.2059753395092256
2319,2.205975972883267
2320,2.2059766062319275
2321,2.205977237479101
2322,2.2059778728728703
2323,2.205978499894927
2324,2.205979139576707
2325,2.205979768701355
2326,2.2059804062814683
2327,2.205981039626195
2328,2.2059816708670197
2329,2.2059823063340622
2330,2.2059829375626894
2331,2.2059835730134405
2332,2.2059842042464197
2333,2.2059848397182966
2334,2.205985473067495
2335,2.2059861043022337
2336,2.2059867397753123
2337,2.20598737100716
2338,2.2059879937948548
2339,2.205988639817079
2340,2.205989264724819
2341,2.2059899065067627
2342,2.2059905356330822
2343,2.2059911711009317
2344,2.2059917959909408
2345,2.205992416672377
2346,2.205993066910249
2347,2.2059936770254156
2348,2.2059943399295525
2349,2.205994971172834
2350,2.205995604523122
2351,2.205996229413345
2352,2.205996871202683
2353,2.2059975045511884
2354,2.2059981336785697
2355,2.205998773372948
2356,2.2059994067388926
2357,2.20600004009939
2358,2.2060006713517355
2359,2.2060013068197897
2360,2.206001864166187
2361,2.2060025735133277
2362,2.2060032047539893
2363,2.206003838094687
2364,2.206004473554928
2365,2.20600510480186
2366,2.2060057402507476
2367,2.2060063714254357
2368,2.206007000553469
2369,2.20600764023675
2370,2.2060082630537647
2371,2.2060088731933445
2372,2.2060095403207454
2373,2.206010137782919
2374,2.2060108070221407
2375,2.2060114002615325
2376,2.2060120716101275
2377,2.206012666954598
2378,2.2060133298624596
2379,2.2060139273202877
2380,2.206014605004625
2381,2.206015240462556
2382,2.206015827369111
2383,2.2060165050660685
2384,2.2060171384112297
2385,2.206017771736799
2386,2.2060184029746566
2387,2.2060190405640654
2388,2.2060196696867465
2389,2.2060203051590257
2390,2.206020938511725
2391,2.20602152751923
2392,2.206022207311183
2393,2.206022838554519
2394,2.206023467681538
2395,2.20602473648265
2396,2.2060253719424
2397,2.2060260074028863
2398,2.2060266386406164
2399,2.206027274101496
2400,2.2060279074490934
2401,2.2060285386926344
2402,2.2060291720411236
2403,2.206029805372624
2404,2.2060304408327736
2405,2.2060310741526235
2406,2.2060317053893925
2407,2.2060323387390364
2408,2.2060329742025857
2409,2.2060336033291943
2410,2.2060342366835965
2411,2.206034872161603
2412,2.20603550547702
2413,2.206036138824838
2414,2.206036774290012
2415,2.206037405551654
2416,2.206038040998255
2417,2.2060386743876657
2418,2.206039307738964
2419,2.2060399389906817
2420,2.2060405723484044
2421,2.20604120779138
2422,2.206041834822868
2423,2.206042468191441
2424,2.206043107869415
2425,2.2060437263411052
2426,2.2060443723542704
2427,2.2060450078742737
2428,2.2060456349258915
2429,2.2060462724910526
2430,2.206046886845138
2431,2.2060475412191787
2432,2.206048145005102
2433,2.2060488058015455
2434,2.2060494391584973
2435,2.2060500619596817
2436,2.2060507079647342
2437,2.206051318119115
2438,2.2060519662606946
2439,2.206052582715711
2440,2.2060532181801427
2441,2.206053840972342
2442,2.2060545081132674
2443,2.2060550992373855
2444,2.2060557726911494
2445,2.2060563553745363
2446,2.206057041510456
2447,2.2060576748494407
2448,2.2060583081944807
2449,2.2060589330939004
2450,2.2060595748918796
2451,2.2060602082450393
2452,2.206060839432531
2453,2.2060614707745074
2454,2.2060621082887573
2455,2.2060627395219456
2456,2.206063362287419
2457,2.2060640083908627
2458,2.2060646374413118
2459,2.206065272875093
2460,2.2060659083429868
2461,2.206066541693525
2462,2.206067172934412
2463,2.2060678062794543
2464,2.206068441738393
2465,2.206069072977098
2466,2.2060697043080593
2467,2.2060703418193945
2468,2.2060709625152173
2469,2.2060716064388117
2470,2.206072241888391
2471,2.206072875256851
2472,2.2060735022625257
2473,2.2060741419846166
2474,2.2060747752994723
2475,2.2060754065234027
2476,2.2060760398850423
2477,2.206076675347404
2478,2.2060772665022133
2479,2.2060779378178594
2480,2.2060785733059087
2481,2.206079208733256
2482,2.2060798357708706
2483,2.206080473315671
2484,2.2060811024554177
2485,2.2060817379403517
2486,2.206082373401719
2487,2.206083002488823
2488,2.206083640077896
2489,2.206084273418405
2490,2.206084906794056
2491,2.2060855337858545
2492,2.206086169286736
2493,2.2060868089587413
2494,2.2060874401963666
2495,2.2060880692256895
2496,2.2060886667642254
2497,2.2060893339237158
2498,2.2060899756074814
2499,2.206090608956877
2500,2.2060912402849997
2501,2.206091869430713
2502,2.2060925090974255
2503,2.2060931296891924
2504,2.2060937736936284
2505,2.2060943879478483
